DATE;N_AIRTMP_MAX;N_AIRTMP_MIN;above_pct;HW
5761;1976-10-14;30.2;15.4;0;0
5762;1976-10-15;31.2;16.6;0;0
5763;1976-10-16;32.0;17.9;0;0
5764;1976-10-17;32.5;17.7;0;0
5765;1976-10-18;27.6;18.4;0;0
5766;1976-10-19;23.8;17.0;0;0
5767;1976-10-20;20.4;15.6;0;0
5768;1976-10-21;22.1;14.4;0;0
5769;1976-10-22;24.4;13.0;0;0
5770;1976-10-23;27.6;14.4;0;0
5771;1976-10-24;29.0;16.0;0;0
5772;1976-10-25;28.2;15.2;0;0
5773;1976-10-26;22.0;18.0;0;0
5774;1976-10-27;26.8;17.4;0;0
5775;1976-10-28;29.4;17.0;0;0
5776;1976-10-29;29.9;16.6;0;0
5777;1976-10-30;29.8;17.2;0;0
5778;1976-10-31;29.6;17.4;0;0
5779;1976-11-01;28.8;17.0;0;0
5780;1976-11-02;29.0;17.6;0;0
5781;1976-11-03;30.1;17.0;0;0
5782;1976-11-04;28.0;18.0;0;0
5783;1976-11-05;27.0;17.6;0;0
5784;1976-11-06;23.4;15.4;0;0
5785;1976-11-07;24.6;12.8;0;0
5786;1976-11-08;26.8;15.0;0;0
5787;1976-11-09;29.4;15.4;0;0
5788;1976-11-10;29.6;17.5;0;0
5789;1976-11-11;30.2;14.6;0;0
5790;1976-11-12;30.4;16.2;0;0
5791;1976-11-13;25.4;17.6;0;0
5792;1976-11-14;28.4;17.4;0;0
5793;1976-11-15;30.6;16.4;0;0
5794;1976-11-16;30.2;18.0;0;0
5795;1976-11-17;30.4;18.8;0;0
5796;1976-11-18;31.4;18.6;0;0
5797;1976-11-19;30.7;20.2;0;0
5798;1976-11-20;26.1;19.4;0;0
5799;1976-11-21;24.0;18.3;0;0
5800;1976-11-22;28.6;14.4;0;0
5801;1976-11-23;29.4;14.6;0;0
5802;1976-11-24;31.2;17.7;0;0
5803;1976-11-25;30.9;19.2;0;0
5804;1976-11-26;26.7;19.0;0;0
5805;1976-11-27;29.0;17.8;0;0
5806;1976-11-28;28.9;18.2;0;0
5807;1976-11-29;28.9;16.7;0;0
5808;1976-11-30;28.8;16.8;0;0
5809;1976-12-01;25.0;19.1;0;0
5810;1976-12-02;28.4;19.5;0;0
5811;1976-12-03;31.2;20.0;0;0
5812;1976-12-04;31.0;19.5;0;0
5813;1976-12-05;29.6;18.7;0;0
5814;1976-12-06;29.9;16.4;0;0
5815;1976-12-07;29.96;20.6;0;0
5816;1976-12-08;25.2;20.0;0;0
5817;1976-12-09;22.4;16.0;0;0
5818;1976-12-10;25.4;15.4;0;0
5819;1976-12-11;26.6;16.0;0;0
5820;1976-12-12;27.4;20.0;0;0
5821;1976-12-13;30.3;18.6;0;0
5822;1976-12-14;28.1;19.4;0;0
5823;1976-12-15;23.2;18.2;0;0
5824;1976-12-16;24.9;18.0;0;0
5825;1976-12-17;24.0;18.6;0;0
5826;1976-12-18;26.1;17.8;0;0
5827;1976-12-19;29.9;16.2;0;0
5828;1976-12-20;28.4;18.0;0;0
5829;1976-12-21;28.0;18.0;0;0
5830;1976-12-22;28.0;19.0;0;0
5831;1976-12-23;27.6;19.0;0;0
5832;1976-12-24;28.4;19.6;0;0
5833;1976-12-25;26.2;20.4;0;0
5834;1976-12-26;28.4;20.4;0;0
5835;1976-12-27;27.6;19.4;0;0
5836;1976-12-28;26.3;19.8;0;0
5837;1976-12-29;27.4;18.0;0;0
5838;1976-12-30;29.9;16.4;0;0
5839;1976-12-31;29.6;17.2;0;0
5840;1977-01-01;28.6;16.9;0;0
5841;1977-01-02;28.6;18.6;0;0
5842;1977-01-03;29.4;19.2;0;0
5843;1977-01-04;29.4;18.0;0;0
5844;1977-01-05;25.4;19.0;0;0
5845;1977-01-06;25.2;18.0;0;0
5846;1977-01-07;25.4;18.6;0;0
5847;1977-01-08;30.4;19.2;0;0
5848;1977-01-09;29.4;19.0;0;0
5849;1977-01-10;30.0;21.0;0;0
5850;1977-01-11;31.4;17.4;0;0
5851;1977-01-12;31.4;19.2;0;0
5852;1977-01-13;31.6;18.8;0;0
5853;1977-01-14;31.8;19.0;0;0
5854;1977-01-15;29.7;17.7;0;0
5855;1977-01-16;28.8;18.3;0;0
5856;1977-01-17;26.0;18.6;0;0
5857;1977-01-18;26.0;20.4;0;0
5858;1977-01-19;26.0;19.8;0;0
5859;1977-01-20;28.6;19.6;0;0
5860;1977-01-21;30.3;17.4;0;0
5861;1977-01-22;31.2;18.0;0;0
5862;1977-01-23;31.8;19.4;0;0
5863;1977-01-24;31.2;19.0;0;0
5864;1977-01-25;30.6;20.0;0;0
5865;1977-01-26;28.6;21.0;0;0
5866;1977-01-27;29.1;20.6;0;0
5867;1977-01-28;27.1;21.6;0;0
5868;1977-01-29;28.8;21.0;0;0
5869;1977-01-30;29.8;20.5;0;0
5870;1977-01-31;26.6;20.0;0;0
5871;1977-02-01;29.0;20.4;0;0
5872;1977-02-02;29.8;18.8;0;0
5873;1977-02-03;30.0;17.8;0;0
5874;1977-02-04;30.2;19.6;0;0
5875;1977-02-05;31.4;19.4;0;0
5876;1977-02-06;32.6;21.4;1;0
5877;1977-02-07;32.6;20.8;0;0
5878;1977-02-08;32.4;20.8;0;0
5879;1977-02-09;32.2;20.6;0;0
5880;1977-02-10;33.2;20.8;1;0
5881;1977-02-11;32.8;21.0;1;0
5882;1977-02-12;32.2;18.4;0;0
5883;1977-02-13;32.1;20.4;0;0
5884;1977-02-14;28.4;20.2;0;0
5885;1977-02-15;32.4;20.2;0;0
5886;1977-02-16;32.6;19.4;0;0
5887;1977-02-17;32.4;19.0;0;0
5888;1977-02-18;32.2;21.2;0;0
5889;1977-02-19;32.4;20.0;0;0
5890;1977-02-20;32.0;19.0;0;0
5891;1977-02-21;32.5;19.2;0;0
5892;1977-02-22;32.4;19.2;0;0
5893;1977-02-23;31.6;19.6;0;0
5894;1977-02-24;31.6;17.8;0;0
5895;1977-02-25;32.1;18.8;0;0
5896;1977-02-26;31.2;17.0;0;0
5897;1977-02-27;33.0;19.5;0;0
5898;1977-02-28;33.2;19.8;0;0
5899;1977-03-01;33.8;19.8;0;0
5900;1977-03-02;29.0;20.0;0;0
5901;1977-03-03;29.6;18.8;0;0
5902;1977-03-04;31.0;18.4;0;0
5903;1977-03-05;30.0;17.8;0;0
5904;1977-03-06;32.0;19.4;0;0
5905;1977-03-07;32.2;19.6;0;0
5906;1977-03-08;33.0;18.4;0;0
5907;1977-03-09;31.8;19.4;0;0
5908;1977-03-10;32.1;20.0;0;0
5909;1977-03-11;32.2;19.0;0;0
5910;1977-03-12;32.4;20.0;0;0
5911;1977-03-13;32.8;19.5;0;0
5912;1977-03-14;32.6;21.0;1;0
5913;1977-03-15;32.8;20.0;0;0
5914;1977-03-16;32.0;21.8;0;0
5915;1977-03-17;28.2;20.0;0;0
5916;1977-03-18;26.8;18.4;0;0
5917;1977-03-19;30.0;18.0;0;0
5918;1977-03-20;29.8;18.8;0;0
5919;1977-03-21;23.6;18.9;0;0
5920;1977-03-22;28.3;17.8;0;0
5921;1977-03-23;24.8;19.2;0;0
5922;1977-03-24;30.1;16.8;0;0
5923;1977-03-25;30.6;20.0;0;0
5924;1977-03-26;31.1;19.0;0;0
5925;1977-03-27;29.9;19.0;0;0
5926;1977-03-28;31.2;20.4;0;0
5927;1977-03-29;28.0;19.0;0;0
5928;1977-03-30;28.0;19.8;0;0
5929;1977-03-31;27.0;20.0;0;0
5930;1977-04-01;23.0;16.0;0;0
5931;1977-04-02;23.6;17.0;0;0
5932;1977-04-03;26.0;16.4;0;0
5933;1977-04-04;21.2;18.0;0;0
5934;1977-04-05;26.6;16.8;0;0
5935;1977-04-06;26.0;15.0;0;0
5936;1977-04-07;28.0;15.5;0;0
5937;1977-04-08;30.3;17.2;0;0
5938;1977-04-09;22.1;18.6;0;0
5939;1977-04-10;26.2;18.3;0;0
5940;1977-04-11;26.6;15.0;0;0
5941;1977-04-12;29.6;17.6;0;0
5942;1977-04-13;30.6;20.0;0;0
5943;1977-04-14;30.0;19.0;0;0
5944;1977-04-15;31.0;18.0;0;0
5945;1977-04-16;31.0;18.0;0;0
5946;1977-04-17;30.5;19.4;1;0
5947;1977-04-18;30.1;18.4;0;0
5948;1977-04-19;26.8;18.6;0;0
5949;1977-04-20;20.6;17.0;0;0
5950;1977-04-21;25.8;17.0;0;0
5951;1977-04-22;24.3;17.0;0;0
5952;1977-04-23;25.0;15.2;0;0
5953;1977-04-24;26.7;15.2;0;0
5954;1977-04-25;26.6;16.6;0;0
5955;1977-04-26;25.6;16.4;0;0
5956;1977-04-27;26.0;17.0;0;0
5957;1977-04-28;25.0;15.4;0;0
5958;1977-04-29;26.0;15.4;0;0
5959;1977-04-30;25.6;15.4;0;0
5960;1977-05-01;25.0;16.2;0;0
5961;1977-05-02;26.8;16.0;0;0
5962;1977-05-03;26.6;17.0;0;0
5963;1977-05-04;28.0;17.2;0;0
5964;1977-05-05;27.8;16.6;0;0
5965;1977-05-06;27.8;16.0;0;0
5966;1977-05-07;26.8;15.6;0;0
5967;1977-05-08;28.0;14.4;0;0
5968;1977-05-09;27.2;18.0;0;0
5969;1977-05-10;28.0;17.0;0;0
5970;1977-05-11;28.0;14.4;0;0
5971;1977-05-12;27.0;15.8;0;0
5972;1977-05-13;26.0;14.0;0;0
5973;1977-05-14;26.6;12.8;0;0
5974;1977-05-15;27.0;14.8;0;0
5975;1977-05-16;19.9;11.0;0;0
5976;1977-05-17;16.1;6.8;0;0
5977;1977-05-18;20.8;8.6;0;0
5978;1977-05-19;22.1;10.0;0;0
5979;1977-05-20;21.8;10.0;0;0
5980;1977-05-21;23.4;11.0;0;0
5981;1977-05-22;25.4;9.6;0;0
5982;1977-05-23;21.4;10.0;0;0
5983;1977-05-24;26.4;12.2;0;0
5984;1977-05-25;25.4;15.2;0;0
5985;1977-05-26;27.4;14.8;0;0
5986;1977-05-27;26.6;13.6;0;0
5987;1977-05-28;27.0;12.6;0;0
5988;1977-05-29;27.6;13.6;0;0
5989;1977-05-30;26.4;14.6;0;0
5990;1977-05-31;25.1;16.6;0;0
5991;1977-06-01;24.2;15.4;0;0
5992;1977-06-02;25.4;16.0;0;0
5993;1977-06-03;21.6;17.0;0;0
5994;1977-06-04;23.6;16.2;0;0
5995;1977-06-05;18.2;14.5;0;0
5996;1977-06-06;23.0;11.4;0;0
5997;1977-06-07;23.1;11.4;0;0
5998;1977-06-08;22.8;13.0;0;0
5999;1977-06-09;24.2;12.6;0;0
6000;1977-06-10;24.4;10.8;0;0
6001;1977-06-11;22.4;11.6;0;0
6002;1977-06-12;24.6;13.4;0;0
6003;1977-06-13;26.1;13.6;0;0
6004;1977-06-14;24.8;15.0;0;0
6005;1977-06-15;26.6;13.4;0;0
6006;1977-06-16;23.0;16.7;0;0
6007;1977-06-17;26.8;16.8;0;0
6008;1977-06-18;27.6;14.8;0;0
6009;1977-06-19;28.6;15.7;1;0
6010;1977-06-20;28.0;13.4;0;0
6011;1977-06-21;27.7;14.4;0;0
6012;1977-06-22;22.4;14.0;0;0
6013;1977-06-23;23.0;15.6;0;0
6014;1977-06-24;28.4;14.8;0;0
6015;1977-06-25;24.6;16.0;0;0
6016;1977-06-26;24.6;13.0;0;0
6017;1977-06-27;27.0;15.4;0;0
6018;1977-06-28;27.1;14.2;0;0
6019;1977-06-29;26.6;13.8;0;0
6020;1977-06-30;26.0;13.6;0;0
6021;1977-07-01;25.6;13.4;0;0
6022;1977-07-02;26.2;13.1;0;0
6023;1977-07-03;26.4;13.2;0;0
6024;1977-07-04;26.8;13.2;0;0
6025;1977-07-05;27.0;12.0;0;0
6026;1977-07-06;27.8;13.4;0;0
6027;1977-07-07;26.8;13.6;0;0
6028;1977-07-08;26.0;11.6;0;0
6029;1977-07-09;26.8;12.5;0;0
6030;1977-07-10;28.0;13.8;0;0
6031;1977-07-11;28.4;12.8;0;0
6032;1977-07-12;28.0;12.4;0;0
6033;1977-07-13;27.6;12.0;0;0
6034;1977-07-14;28.8;14.6;0;0
6035;1977-07-15;29.6;14.2;0;0
6036;1977-07-16;24.4;14.6;0;0
6037;1977-07-17;28.0;15.8;0;0
6038;1977-07-18;23.8;14.0;0;0
6039;1977-07-19;23.6;14.0;0;0
6040;1977-07-20;28.6;13.4;0;0
6041;1977-07-21;28.6;13.6;0;0
6042;1977-07-22;28.4;17.6;0;0
6043;1977-07-23;29.4;16.0;1;0
6044;1977-07-24;28.0;16.0;0;0
6045;1977-07-25;26.0;13.4;0;0
6046;1977-07-26;29.9;16.6;1;0
6047;1977-07-27;28.9;16.0;1;0
6048;1977-07-28;30.0;14.2;0;0
6049;1977-07-29;30.2;14.0;0;0
6050;1977-07-30;29.6;11.9;0;0
6051;1977-07-31;30.8;12.4;0;0
6052;1977-08-01;31.6;15.2;1;0
6053;1977-08-02;26.0;17.2;0;0
6054;1977-08-03;26.2;17.0;0;0
6055;1977-08-04;29.0;15.0;0;0
6056;1977-08-05;30.0;15.4;0;0
6057;1977-08-06;31.0;17.0;1;0
6058;1977-08-07;31.6;15.0;0;0
6059;1977-08-08;30.6;15.4;0;0
6060;1977-08-09;26.2;16.4;0;0
6061;1977-08-10;28.0;15.6;0;0
6062;1977-08-11;30.8;14.0;0;0
6063;1977-08-12;30.2;17.0;0;0
6064;1977-08-13;32.1;17.8;1;0
6065;1977-08-14;26.0;15.6;0;0
6066;1977-08-15;26.4;14.6;0;0
6067;1977-08-16;31.1;14.0;0;0
6068;1977-08-17;31.8;15.8;0;0
6069;1977-08-18;23.0;12.6;0;0
6070;1977-08-19;22.4;11.4;0;0
6071;1977-08-20;25.0;12.2;0;0
6072;1977-08-21;26.8;13.4;0;0
6073;1977-08-22;27.8;11.6;0;0
6074;1977-08-23;30.8;12.0;0;0
6075;1977-08-24;30.0;14.6;0;0
6076;1977-08-25;25.2;14.0;0;0
6077;1977-08-26;26.6;14.8;0;0
6078;1977-08-27;28.0;12.8;0;0
6079;1977-08-28;30.5;14.7;0;0
6080;1977-08-29;26.0;15.8;0;0
6081;1977-08-30;22.2;17.0;0;0
6082;1977-08-31;26.2;16.0;0;0
6083;1977-09-01;20.0;14.0;0;0
6084;1977-09-02;21.6;12.8;0;0
6085;1977-09-03;26.0;13.2;0;0
6086;1977-09-04;26.6;14.6;0;0
6087;1977-09-05;27.1;13.6;0;0
6088;1977-09-06;25.1;15.0;0;0
6089;1977-09-07;25.8;14.3;0;0
6090;1977-09-08;28.0;14.0;0;0
6091;1977-09-09;30.6;17.0;0;0
6092;1977-09-10;31.8;17.8;0;0
6093;1977-09-11;32.7;15.7;0;0
6094;1977-09-12;31.8;16.6;0;0
6095;1977-09-13;32.4;16.4;0;0
6096;1977-09-14;32.9;16.6;0;0
6097;1977-09-15;32.8;17.6;0;0
6098;1977-09-16;30.6;18.6;0;0
6099;1977-09-17;32.2;17.6;0;0
6100;1977-09-18;28.4;16.2;0;0
6101;1977-09-19;24.9;17.8;0;0
6102;1977-09-20;28.0;18.5;0;0
6103;1977-09-21;26.6;17.6;0;0
6104;1977-09-22;29.6;18.4;0;0
6105;1977-09-23;28.0;17.6;0;0
6106;1977-09-24;20.5;15.0;0;0
6107;1977-09-25;24.4;13.0;0;0
6108;1977-09-26;27.2;11.0;0;0
6109;1977-09-27;29.0;13.4;0;0
6110;1977-09-28;31.4;15.8;0;0
6111;1977-09-29;32.0;16.0;0;0
6112;1977-09-30;26.4;18.6;0;0
6113;1977-10-01;29.4;18.0;0;0
6114;1977-10-02;26.0;17.6;0;0
6115;1977-10-03;26.4;12.2;0;0
6116;1977-10-04;28.0;16.0;0;0
6117;1977-10-05;28.6;18.0;0;0
6118;1977-10-06;28.6;18.0;0;0
6119;1977-10-07;28.9;16.8;0;0
6120;1977-10-08;28.2;15.8;0;0
6121;1977-10-09;28.7;15.4;0;0
6122;1977-10-10;30.4;15.4;0;0
6123;1977-10-11;32.1;16.8;0;0
6124;1977-10-12;30.6;18.4;0;0
6125;1977-10-13;25.6;19.0;0;0
6126;1977-10-14;31.2;19.0;0;0
6127;1977-10-15;30.6;18.0;0;0
6128;1977-10-16;27.2;20.2;0;0
6129;1977-10-17;22.4;17.6;0;0
6130;1977-10-18;27.4;17.3;0;0
6131;1977-10-19;29.5;17.0;0;0
6132;1977-10-20;29.8;17.2;0;0
6133;1977-10-21;30.8;17.0;0;0
6134;1977-10-22;31.8;16.2;0;0
6135;1977-10-23;32.8;18.0;0;0
6136;1977-10-24;33.8;19.4;0;0
6137;1977-10-25;33.8;20.9;1;0
6138;1977-10-26;34.1;21.8;1;0
6139;1977-10-27;25.0;20.1;0;0
6140;1977-10-28;26.8;19.9;0;0
6141;1977-10-29;26.8;20.0;0;0
6142;1977-10-30;32.8;18.3;0;0
6143;1977-10-31;34.0;21.0;1;0
6144;1977-11-01;33.4;20.0;1;0
6145;1977-11-02;30.0;19.2;0;0
6146;1977-11-03;33.0;19.6;0;0
6147;1977-11-04;31.2;19.0;0;0
6148;1977-11-05;31.0;17.6;0;0
6149;1977-11-06;23.0;16.0;0;0
6150;1977-11-07;28.0;15.4;0;0
6151;1977-11-08;29.4;16.4;0;0
6152;1977-11-09;31.0;17.6;0;0
6153;1977-11-10;30.0;19.6;0;0
6154;1977-11-11;30.4;20.0;0;0
6155;1977-11-12;26.0;19.4;0;0
6156;1977-11-13;27.6;18.0;0;0
6157;1977-11-14;26.0;16.6;0;0
6158;1977-11-15;20.4;17.2;0;0
6159;1977-11-16;25.4;17.4;0;0
6160;1977-11-17;27.6;16.7;0;0
6161;1977-11-18;29.0;17.0;0;0
6162;1977-11-19;28.0;18.6;0;0
6163;1977-11-20;29.6;17.6;0;0
6164;1977-11-21;30.6;19.2;0;0
6165;1977-11-22;28.4;20.6;0;0
6166;1977-11-23;29.6;19.2;0;0
6167;1977-11-24;31.0;20.4;0;0
6168;1977-11-25;25.0;20.0;0;0
6169;1977-11-26;30.0;19.0;0;0
6170;1977-11-27;30.8;19.6;0;0
6171;1977-11-28;30.2;20.6;0;0
6172;1977-11-29;27.2;20.4;0;0
6173;1977-11-30;29.1;20.4;0;0
6174;1977-12-01;23.0;20.3;0;0
6175;1977-12-02;21.6;19.4;0;0
6176;1977-12-03;27.2;19.9;0;0
6177;1977-12-04;25.4;19.2;0;0
6178;1977-12-05;28.2;18.0;0;0
6179;1977-12-06;28.0;18.8;0;0
6180;1977-12-07;28.7;18.6;0;0
6181;1977-12-08;25.8;18.0;0;0
6182;1977-12-09;27.8;19.2;0;0
6183;1977-12-10;25.0;18.0;0;0
6184;1977-12-11;27.3;17.2;0;0
6185;1977-12-12;28.0;15.6;0;0
6186;1977-12-13;29.9;16.0;0;0
6187;1977-12-14;28.0;17.6;0;0
6188;1977-12-15;28.4;15.8;0;0
6189;1977-12-16;29.0;15.4;0;0
6190;1977-12-17;30.2;16.8;0;0
6191;1977-12-18;29.9;17.4;0;0
6192;1977-12-19;28.0;18.6;0;0
6193;1977-12-20;26.6;18.2;0;0
6194;1977-12-21;24.8;19.0;0;0
6195;1977-12-22;23.4;18.0;0;0
6196;1977-12-23;23.4;17.0;0;0
6197;1977-12-24;25.0;17.0;0;0
6198;1977-12-25;29.6;16.0;0;0
6199;1977-12-26;28.8;16.8;0;0
6200;1977-12-27;28.4;17.4;0;0
6201;1977-12-28;29.3;15.4;0;0
6202;1977-12-29;30.0;15.6;0;0
6203;1977-12-30;31.3;17.8;0;0
6204;1977-12-31;31.2;20.6;0;0
6205;1978-01-01;28.2;20.6;0;0
6206;1978-01-02;20.6;15.6;0;0
6207;1978-01-03;22.6;15.4;0;0
6208;1978-01-04;28.0;15.4;0;0
6209;1978-01-05;29.9;19.4;0;0
6210;1978-01-06;29.2;20.6;0;0
6211;1978-01-07;30.4;18.6;0;0
6212;1978-01-08;31.6;21.2;0;0
6213;1978-01-09;30.0;20.6;0;0
6214;1978-01-10;29.4;20.6;0;0
6215;1978-01-11;28.2;19.4;0;0
6216;1978-01-12;30.3;18.6;0;0
6217;1978-01-13;30.6;19.4;0;0
6218;1978-01-14;28.8;21.6;0;0
6219;1978-01-15;28.9;21.0;0;0
6220;1978-01-16;24.4;19.0;0;0
6221;1978-01-17;31.4;19.1;0;0
6222;1978-01-18;31.6;20.4;0;0
6223;1978-01-19;33.0;20.2;0;0
6224;1978-01-20;33.4;20.5;0;0
6225;1978-01-21;34.0;21.2;1;0
6226;1978-01-22;31.8;19.9;0;0
6227;1978-01-23;33.2;20.0;0;0
6228;1978-01-24;33.8;20.3;0;0
6229;1978-01-25;34.0;20.3;0;0
6230;1978-01-26;34.2;22.4;1;0
6231;1978-01-27;32.4;21.5;0;0
6232;1978-01-28;33.2;20.6;0;0
6233;1978-01-29;33.8;20.2;0;0
6234;1978-01-30;34.6;19.4;0;0
6235;1978-01-31;34.0;19.0;0;0
6236;1978-02-01;33.2;19.6;0;0
6237;1978-02-02;34.4;21.0;1;0
6238;1978-02-03;34.2;20.6;0;0
6239;1978-02-04;33.0;19.0;0;0
6240;1978-02-05;30.0;20.0;0;0
6241;1978-02-06;27.0;20.2;0;0
6242;1978-02-07;28.0;18.8;0;0
6243;1978-02-08;29.0;18.0;0;0
6244;1978-02-09;30.6;16.8;0;0
6245;1978-02-10;31.4;18.6;0;0
6246;1978-02-11;32.4;19.8;0;0
6247;1978-02-12;31.6;19.0;0;0
6248;1978-02-13;31.2;19.4;0;0
6249;1978-02-14;31.0;18.8;0;0
6250;1978-02-15;33.2;18.6;0;0
6251;1978-02-16;31.2;20.8;0;0
6252;1978-02-17;31.0;20.0;0;0
6253;1978-02-18;30.6;17.8;0;0
6254;1978-02-19;31.8;20.4;0;0
6255;1978-02-20;34.0;19.0;0;0
6256;1978-02-21;29.4;19.4;0;0
6257;1978-02-22;27.6;20.0;0;0
6258;1978-02-23;30.0;17.8;0;0
6259;1978-02-24;31.2;18.6;0;0
6260;1978-02-25;29.6;18.6;0;0
6261;1978-02-26;29.0;17.6;0;0
6262;1978-02-27;31.2;17.8;0;0
6263;1978-02-28;31.4;18.2;0;0
6264;1978-03-01;31.4;18.6;0;0
6265;1978-03-02;28.9;18.8;0;0
6266;1978-03-03;26.0;19.8;0;0
6267;1978-03-04;28.2;19.6;0;0
6268;1978-03-05;29.0;19.2;0;0
6269;1978-03-06;28.0;19.4;0;0
6270;1978-03-07;27.6;20.0;0;0
6271;1978-03-08;24.4;18.8;0;0
6272;1978-03-09;25.0;18.4;0;0
6273;1978-03-10;29.4;19.0;0;0
6274;1978-03-11;30.0;20.8;0;0
6275;1978-03-12;31.8;17.6;0;0
6276;1978-03-13;31.3;19.2;0;0
6277;1978-03-14;32.0;20.4;0;0
6278;1978-03-15;33.2;20.6;1;0
6279;1978-03-16;32.0;18.0;0;0
6280;1978-03-17;32.0;18.6;0;0
6281;1978-03-18;32.2;19.6;0;0
6282;1978-03-19;33.3;21.7;1;0
6283;1978-03-20;32.8;18.6;0;0
6284;1978-03-21;31.6;18.0;0;0
6285;1978-03-22;33.0;18.6;0;0
6286;1978-03-23;31.0;18.4;0;0
6287;1978-03-24;31.0;20.4;0;0
6288;1978-03-25;31.8;18.6;0;0
6289;1978-03-26;33.0;18.8;0;0
6290;1978-03-27;30.4;19.4;0;0
6291;1978-03-28;31.3;19.6;0;0
6292;1978-03-29;23.6;19.0;0;0
6293;1978-03-30;28.0;18.8;0;0
6294;1978-03-31;29.6;17.0;0;0
6295;1978-04-01;28.2;18.5;0;0
6296;1978-04-02;26.6;17.6;0;0
6297;1978-04-03;26.8;17.0;0;0
6298;1978-04-04;27.9;15.4;0;0
6299;1978-04-05;28.2;17.6;0;0
6300;1978-04-06;28.4;14.4;0;0
6301;1978-04-07;29.0;14.4;0;0
6302;1978-04-08;28.6;16.7;0;0
6303;1978-04-09;28.9;15.6;0;0
6304;1978-04-10;28.4;16.4;0;0
6305;1978-04-11;27.4;16.6;0;0
6306;1978-04-12;28.3;14.8;0;0
6307;1978-04-13;29.2;14.0;0;0
6308;1978-04-14;30.6;17.8;0;0
6309;1978-04-15;30.6;18.0;0;0
6310;1978-04-16;31.0;17.8;0;0
6311;1978-04-17;29.4;16.6;0;0
6312;1978-04-18;30.6;17.4;0;0
6313;1978-04-19;30.0;16.6;0;0
6314;1978-04-20;24.6;16.0;0;0
6315;1978-04-21;27.0;13.0;0;0
6316;1978-04-22;28.0;16.4;0;0
6317;1978-04-23;26.6;14.8;0;0
6318;1978-04-24;26.0;15.8;0;0
6319;1978-04-25;26.8;15.4;0;0
6320;1978-04-26;28.0;14.0;0;0
6321;1978-04-27;28.8;14.2;0;0
6322;1978-04-28;28.0;15.4;0;0
6323;1978-04-29;27.2;13.2;0;0
6324;1978-04-30;26.2;14.5;0;0
6325;1978-05-01;24.6;12.8;0;0
6326;1978-05-02;23.8;14.0;0;0
6327;1978-05-03;27.2;13.0;0;0
6328;1978-05-04;28.4;13.0;0;0
6329;1978-05-05;29.0;14.8;0;0
6330;1978-05-06;29.0;16.8;0;0
6331;1978-05-07;27.0;15.4;0;0
6332;1978-05-08;25.0;14.4;0;0
6333;1978-05-09;26.2;11.8;0;0
6334;1978-05-10;27.6;13.0;0;0
6335;1978-05-11;27.9;13.4;0;0
6336;1978-05-12;27.4;14.2;0;0
6337;1978-05-13;27.1;12.4;0;0
6338;1978-05-14;28.6;12.5;0;0
6339;1978-05-15;30.8;16.8;0;0
6340;1978-05-16;28.4;16.6;0;0
6341;1978-05-17;22.2;15.0;0;0
6342;1978-05-18;18.9;16.0;0;0
6343;1978-05-19;22.8;14.0;0;0
6344;1978-05-20;27.4;13.6;0;0
6345;1978-05-21;20.8;15.6;0;0
6346;1978-05-22;21.6;15.6;0;0
6347;1978-05-23;20.8;8.0;0;0
6348;1978-05-24;23.6;8.6;0;0
6349;1978-05-25;23.6;8.2;0;0
6350;1978-05-26;23.8;8.4;0;0
6351;1978-05-27;24.4;12.0;0;0
6352;1978-05-28;24.4;13.4;0;0
6353;1978-05-29;23.0;13.0;0;0
6354;1978-05-30;21.6;15.6;0;0
6355;1978-05-31;18.4;11.0;0;0
6356;1978-06-01;16.8;4.0;0;0
6357;1978-06-02;19.6;4.4;0;0
6358;1978-06-03;26.4;6.6;0;0
6359;1978-06-04;23.0;11.8;0;0
6360;1978-06-05;22.6;10.6;0;0
6361;1978-06-06;21.8;10.0;0;0
6362;1978-06-07;26.4;12.4;0;0
6363;1978-06-08;22.4;14.2;0;0
6364;1978-06-09;23.2;16.0;0;0
6365;1978-06-10;21.2;12.2;0;0
6366;1978-06-11;23.2;12.4;0;0
6367;1978-06-12;24.2;12.6;0;0
6368;1978-06-13;24.0;12.2;0;0
6369;1978-06-14;25.6;11.4;0;0
6370;1978-06-15;25.0;12.4;0;0
6371;1978-06-16;24.6;11.4;0;0
6372;1978-06-17;25.4;12.4;0;0
6373;1978-06-18;25.4;14.0;0;0
6374;1978-06-19;26.6;12.0;0;0
6375;1978-06-20;26.6;12.6;0;0
6376;1978-06-21;25.6;15.0;0;0
6377;1978-06-22;26.4;15.5;0;0
6378;1978-06-23;25.4;15.6;0;0
6379;1978-06-24;25.8;15.1;0;0
6380;1978-06-25;25.0;13.8;0;0
6381;1978-06-26;26.6;11.4;0;0
6382;1978-06-27;26.2;13.4;0;0
6383;1978-06-28;25.8;12.4;0;0
6384;1978-06-29;25.0;10.6;0;0
6385;1978-06-30;25.0;10.6;0;0
6386;1978-07-01;26.0;13.4;0;0
6387;1978-07-02;25.8;14.4;0;0
6388;1978-07-03;26.4;14.6;0;0
6389;1978-07-04;26.3;14.4;0;0
6390;1978-07-05;26.2;14.0;0;0
6391;1978-07-06;26.0;13.6;0;0
6392;1978-07-07;26.0;14.0;0;0
6393;1978-07-08;25.0;14.4;0;0
6394;1978-07-09;25.8;12.6;0;0
